id,title,popularity,release_date
326,Snakes on a Plane,1.964e+01,2006-08-06
209274,Ida,1.327e+01,2013-10-25
11954,Lifeforce,1.218e+01,1985-06-20
270303,It Follows,1.009e+02,2015-02-04
115,The Big Lebowski,4.923e+01,1998-03-06
45958,Biutiful,1.393e+01,2010-10-20
7006,White Noise 2: The Light,6.814e+00,2007-01-05
1251,Letters from Iwo Jima,2.447e+01,2006-12-19
25975,My Date with Drew,1.930e+00,2005-08-05
25209,Annie Get Your Gun,1.726e+00,1950-05-17
88751,Journey to the Center of the Earth,5.309e+01,2008-07-10
89492,This Is 40,3.843e+01,2012-12-20
12486,Farce of the Penguins,1.963e+00,2006-12-01
86838,Seven Psychopaths,3.231e+01,2012-09-07
887,The Best Years of Our Lives,8.387e+00,1946-12-25
4723,Southland Tales,9.349e+00,2006-05-15
9678,Little Nicky,1.834e+01,2000-11-10
98566,Teenage Mutant Ninja Turtles,1.434e+02,2014-08-07
11382,Bullets Over Broadway,7.829e+00,1994-10-14
39486,Secretariat,9.525e+00,2010-08-20
375290,Airlift,2.552e+00,2016-01-22
64807,Grudge Match,2.136e+01,2013-12-25
1698,Anatomy,5.026e+00,2000-02-03
11683,Land of the Dead,1.526e+01,2005-06-24
9557,Boat Trip,7.035e+00,2002-10-01
357834,The Algerian,2.536e-02,2015-08-07
44826,Hugo,3.232e+01,2011-11-22
13184,Bangkok Dangerous,1.481e+01,2008-08-21
1948,Crank,4.799e+01,2006-08-31
8649,Bringing Out the Dead,1.556e+01,1999-10-22
19959,Surrogates,3.666e+01,2009-09-24
38665,The Legend of the Lone Ranger,1.173e+01,1981-08-20
2428,The Greatest Story Ever Told,3.011e+00,1965-02-15
13460,Doomsday,2.154e+01,2008-03-14
78698,Big Miracle,8.304e+00,2012-02-02
107985,The World's End,5.596e+01,2013-07-18
370980,Chiamatemi Francesco - Il Papa della gente,7.386e-01,2015-12-03
9963,Premonition,2.205e+01,2007-02-08
36597,Wuthering Heights,4.409e+00,2009-01-18
746,The Last Emperor,2.119e+01,1987-10-21
116,Match Point,3.067e+01,2005-10-26
119657,El Rey de Najayo,8.010e-02,2012-03-01
10991,Pokémon: Spell of the Unknown,9.189e+00,2000-07-08
36586,Blade II,6.717e+01,2002-03-22
9486,Johnny English,2.803e+01,2003-04-06
39851,Clean,1.465e+00,2004-09-01
10521,Bride Wars,3.339e+01,2009-01-09
11446,Welcome to the Dollhouse,5.870e+00,1995-05-24
9726,A Good Year,1.678e+01,2006-09-09
592,The Conversation,2.081e+01,1974-04-07
49049,Dredd,5.767e+01,2012-09-07
266034,The Blue Room,2.487e+00,2014-05-16
25350,Imaginary Heroes,2.853e+00,2004-09-14
713,The Piano,1.768e+01,1993-05-19
10167,Half Past Dead,6.337e+00,2002-11-15
10003,The Saint,2.091e+01,1997-04-03
26602,Summer Catch,3.960e+00,2001-08-22
11632,Vanity Fair,6.618e+00,2004-09-01
62211,Monsters University,8.919e+01,2013-06-20
8838,Mercury Rising,1.888e+01,1998-04-03
8944,What Just Happened,8.317e+00,2008-10-17
2294,Jay and Silent Bob Strike Back,2.187e+01,2001-08-22
4964,Knocked Up,2.253e+01,2007-06-01
9489,You've Got Mail,2.854e+01,1998-12-17
73247,Heartbeeps,5.181e-01,1981-12-18
11257,A Room with a View,7.962e+00,1985-12-13
375950,The Country Doctor,2.651e+00,2016-03-23
393,Kill Bill: Vol. 2,5.062e+01,2004-04-16
39800,Life During Wartime,3.109e+00,2009-10-10
24137,An Ideal Husband,4.520e+00,1999-04-15
13483,Awake,1.817e+01,2007-11-28
24438,Did You Hear About the Morgans?,1.440e+01,2009-12-17
37056,Letters to Juliet,1.652e+01,2010-05-14
12220,The Story of Us,6.226e+00,1999-10-13
27420,Graduation Day,1.452e+00,1981-05-01
11357,Halloween 4: The Return of Michael Myers,9.302e+00,1988-10-21
12618,Random Hearts,4.137e+00,1999-10-08
20322,The Brothers,3.030e+00,2001-03-23
12257,Home Fries,3.033e+00,1998-11-25
16538,I Love You Man,2.539e+01,2009-03-20
228066,Victor Frankenstein,2.482e+01,2015-11-10
157336,Interstellar,7.242e+02,2014-11-05
137113,Edge of Tomorrow,7.946e+01,2014-05-27
36557,Casino Royale,8.894e+01,2006-11-14
13990,The Wackness,7.161e+00,2008-07-03
4170,Trade,1.124e+01,2007-01-23
10782,Basic,1.923e+01,2003-04-18
2604,Born on the Fourth of July,2.595e+01,1989-12-20
159037,The Square,4.892e+00,2013-06-07
55347,Beginners,1.193e+01,2010-09-11
12555,I Served the King of England,2.387e+00,2006-12-19
9954,The Covenant,1.580e+01,2006-09-08
11202,Patton,2.193e+01,1970-01-25
74536,The Son of No One,7.701e+00,2011-11-04
19724,Imagine That,1.234e+01,2009-06-19
42586,Darling Lili,8.169e-01,1970-01-01
16112,The Adventures of Elmo in Grouchland,3.092e+00,1999-10-01
40920,The Business of Fancydancing,6.104e-02,2002-01-14
613,Downfall,3.245e+01,2004-09-08
9889,Shallow Hal,2.985e+01,2001-11-01
41469,Next Stop Wonderland,1.334e+00,1998-08-21
53256,Three,5.938e+00,2010-12-23
37931,MacGruber,1.404e+01,2010-05-21
10413,Nowhere to Run,1.169e+01,1993-01-15
79120,Weekend,1.041e+00,2011-09-22
228967,The Interview,7.417e+01,2014-12-25
13768,Tuck Everlasting,4.115e+00,2002-10-11
2034,Training Day,5.208e+01,2001-10-05
39037,The Good Guy,2.632e+00,2009-04-25
956,Mission: Impossible III,6.308e+01,2006-05-03
10970,Silent Movie,7.316e+00,1976-06-17
8656,Deep Impact,3.407e+01,1998-05-08
4550,Sympathy for Lady Vengeance,1.707e+01,2005-07-29
22,Pirates of the Caribbean: The Curse of the Bla...,2.720e+02,2003-07-09
8744,Albino Alligator,2.389e+00,1996-09-09
57431,The Sitter,1.943e+01,2011-12-09
41513,The Smurfs,3.665e+01,2011-07-29
11983,Proof of Life,1.487e+01,2000-12-08
87499,The East,1.657e+01,2013-05-31
367961,Savva. Heart of the Warrior,2.626e+00,2015-11-12
37414,The Killer Inside Me,1.189e+01,2010-02-19
10622,Mr. Nice Guy,7.078e+00,1997-01-31
10705,Henry V,4.641e+00,1989-10-05
136795,The Heat,3.765e+01,2013-06-27
24363,House of D,6.338e+00,2005-04-15
8871,How the Grinch Stole Christmas,4.542e+01,2000-11-17
9093,The Four Feathers,1.010e+01,2002-09-08
13501,The Good Night,1.219e+01,2007-01-25
18240,The Proposal,3.624e+01,2009-06-01
13370,A Mighty Wind,4.053e+00,2003-04-16
88036,Sparkle,2.698e+00,2012-08-17
660,Thunderball,3.104e+01,1965-12-16
14112,Auto Focus,7.052e+00,2002-10-18
11812,The Sweetest Thing,1.866e+01,2002-04-12
11935,Capricorn One,1.110e+01,1977-12-10
27579,The American,1.863e+01,2010-08-31
86837,Amour,1.715e+01,2012-07-01
1696,The Devil's Rejects,1.675e+01,2005-07-22
374461,Mr. Church,7.828e+00,2016-09-16
5279,Gosford Park,1.169e+01,2001-11-07
9396,Crocodile Dundee II,1.547e+01,1988-05-19
2976,Hairspray,3.116e+01,2007-07-13
14271,Beyond the Mat,2.779e+00,1999-10-22
11062,City Hall,3.622e+00,1996-02-16
2062,Ratatouille,6.568e+01,2007-06-22
46705,Blue Valentine,2.688e+01,2010-12-27
15389,Metropolitan,1.015e+00,1990-08-03
19084,Johnson Family Vacation,4.624e+00,2004-04-07
10269,Yentl,3.389e+00,1983-11-18
23168,The Town,2.422e+01,2010-09-15
1667,March of the Penguins,1.754e+01,2005-01-26
10992,Cats & Dogs,1.874e+01,2001-07-04
39183,Once in a Lifetime: The Extraordinary Story of...,4.361e-01,2006-01-01
44048,Unstoppable,3.770e+01,2010-11-04
264656,The Homesman,2.059e+01,2014-05-18
58595,Snow White and the Huntsman,7.718e+01,2012-05-30
58048,Shanghai Surprise,1.386e-01,1986-08-29
25196,Crazy Heart,1.770e+01,2009-12-16
257087,The Veil,1.282e+01,2016-04-21
10871,Switchback,4.132e+00,1997-10-31
10545,The Hunchback of Notre Dame,4.673e+01,1996-06-21
17202,Why Did I Get Married?,2.005e+00,2007-10-12
14024,Raise Your Voice,1.091e+01,2004-08-10
43090,Gunless,3.754e+00,2010-04-30
7445,Brothers,2.208e+01,2009-01-27
257088,Point Break,3.351e+01,2015-12-03
813,Airplane!,4.612e+01,1980-07-02
39895,From a Whisper to a Scream,1.220e+00,1987-09-25
11804,White Noise,1.445e+01,2005-01-07
13496,American Outlaws,6.728e+00,2001-08-17
28,Apocalypse Now,4.997e+01,1979-08-15
325373,Two Lovers and a Bear,3.139e+00,2016-10-02
11232,Kate & Leopold,1.194e+01,2001-12-25
4599,Raising Helen,1.330e+01,2004-05-27
373314,Misconduct,1.002e+01,2016-02-05
245846,Strangerland,5.146e+00,2015-07-01
25719,Shooting Fish,1.205e+00,1997-08-22
11971,Much Ado About Nothing,1.019e+01,1993-05-07
40658,Starsuckers,4.291e-01,2009-09-30
10674,Mulan,6.743e+01,1998-06-18
16523,Where the Wild Things Are,3.159e+01,2009-10-16
10468,28 Days,5.419e+00,2000-04-06
694,The Shining,7.870e+01,1980-05-22
322194,Subconscious,3.973e-01,2015-03-10
25379,The Blue Butterfly,1.986e+00,2004-02-20
9842,School for Scoundrels,8.244e+00,2006-09-29
18840,The White Countess,4.489e+00,2005-10-30
262543,Automata,4.981e+01,2014-10-09
302699,Central Intelligence,4.532e+01,2016-06-15
22907,Takers,1.847e+01,2010-08-26
9619,Dante's Peak,1.690e+01,1997-02-07
9693,Children of Men,3.539e+01,2006-09-22
36593,The Naked Gun 33⅓: The Final Insult,2.862e+01,1994-03-18
4474,My Super Ex-Girlfriend,2.025e+01,2006-06-20
152747,All Is Lost,2.854e+01,2013-10-18
440,Aliens vs Predator: Requiem,3.938e+01,2007-12-25
11066,Boomerang,6.420e+00,1992-06-30
7516,Smokin' Aces,2.349e+01,2006-12-09
75531,Isn't She Great,1.068e+00,2000-01-28
28089,The Messenger,8.432e+00,2009-11-13
66607,Saving Private Perez,1.774e-01,2011-03-18
9502,Kung Fu Panda,8.469e+01,2008-06-04
9667,The Jacket,2.424e+01,2005-03-04
59961,Safe House,3.477e+01,2012-02-09
22796,Simon Birch,1.109e+01,1998-09-11
86834,Noah,4.612e+01,2014-03-20
10402,Deuce Bigalow: Male Gigolo,9.832e+00,1999-12-10
19316,Saving Face,2.487e+00,2004-09-12
31909,Invaders from Mars,4.234e+00,1986-01-01
27995,She's Gotta Have It,6.722e+00,1986-08-08
2280,Big,2.072e+01,1988-06-03
262500,Insurgent,1.037e+02,2015-03-18
133575,The Velocity of Gary,4.091e-01,1999-07-16
18405,The Last House on the Left,1.976e+01,2009-03-13
10391,Bless the Child,3.322e+00,2000-08-11
77949,The Awakening,2.530e+01,2011-08-17
634,Bridget Jones's Diary,3.531e+01,2001-04-13
4380,Shall We Dance?,1.423e+01,2004-10-15
7350,The Bucket List,3.131e+01,2007-12-25
11042,The Barbarian Invasions,3.031e+00,2003-05-21
15173,Jonah: A VeggieTales Movie,1.446e+00,2002-10-04
32235,Northfork,1.980e+00,2003-01-01
9982,Chicken Little,4.797e+01,2005-11-04
27451,Harvard Man,5.336e+00,2001-01-01
429,The Good the Bad and the Ugly,8.838e+01,1966-12-23
11818,Valley of the Wolves: Iraq,1.466e+00,2006-02-03
41154,Men in Black 3,5.204e+01,2012-05-23
68735,Warcraft,6.315e+01,2016-05-25
328425,The Gift,2.725e+01,2015-07-30
18900,In Cold Blood,7.821e+00,1967-12-14
46727,Speedway Junky,3.400e-01,1999-02-11
30973,The Visual Bible: The Gospel of John,3.208e+00,2003-09-11
9260,Welcome to Collinwood,3.583e+00,2002-05-24
28053,City Island,6.497e+00,2009-03-06
1969,Bandidas,2.028e+01,2006-01-18
101173,Coriolanus,7.555e+00,2011-02-14
386826,A Beginner's Guide to Snuff,6.013e-02,2016-03-04
56491,In Her Line of Fire,4.296e-01,2006-04-21
10655,Gettysburg,5.529e+00,1993-10-08
14405,Beverly Hills Chihuahua,1.225e+01,2008-10-03
14442,Ella Enchanted,2.272e+01,2004-04-09
44214,Black Swan,9.129e+01,2010-12-02
9624,On Deadly Ground,9.114e+00,1994-02-18
15250,This Christmas,2.389e+00,2007-11-27
34043,On the Line,3.085e+00,2001-10-26
14846,Little Black Book,6.246e+00,2004-08-06
18254,Reds,4.602e+00,1981-12-25
756,Fantasia,3.288e+01,1940-11-13
14635,The Rookie,1.126e+01,2002-03-25
668,On Her Majesty's Secret Service,2.529e+01,1969-12-12
33693,Funny Ha Ha,3.626e-01,2002-09-20
31203,Little Nicholas,2.036e+01,2009-09-30
10877,Exit Wounds,1.260e+01,2001-03-13
9737,Bad Boys,3.387e+01,1995-04-07
14623,Thunderbirds,9.279e+00,2004-07-23
78149,An Alan Smithee Film: Burn Hollywood Burn,6.662e-01,1998-02-20
34813,The Losers,2.490e+01,2010-04-23
365222,Ip Man 3,1.917e+01,2015-12-19
250546,Annabelle,6.023e+01,2014-10-02
23631,Machete,2.640e+01,2010-09-01
10739,Anything Else,8.945e+00,2003-08-27
11023,Thirteen,2.033e+01,2003-08-20
19997,Niagara,9.904e+00,1953-01-21
105864,The Good Dinosaur,5.169e+01,2015-11-14
291081,Red Riding: In the Year of Our Lord 1974,7.247e+00,2009-02-28
11007,Cheaper by the Dozen,2.652e+01,2003-12-24
25186,Janky Promoters,1.729e+00,2009-10-16
16996,17 Again,5.257e+01,2009-03-11
8470,John Q,2.747e+01,2002-02-15
170480,The Deported,1.948e-01,2010-06-15
19908,Zombieland,5.730e+01,2009-10-07
86812,Sound of My Voice,6.192e+00,2011-01-22
256740,Wicked Blood,3.158e+00,2014-03-04
11152,The Ruins,1.372e+01,2008-04-02
253331,Black or White,1.217e+01,2014-09-06
42222,Julia,6.078e+00,1977-10-02
64686,47 Ronin,4.180e+01,2013-12-06
71688,The Iron Lady,2.338e+01,2011-12-30
8053,The Three Burials of Melquiades Estrada,1.216e+01,2005-11-17
13403,Hedwig and the Angry Inch,4.254e+00,2001-07-20
1248,Hannibal Rising,6.567e+00,2007-02-06
347548,Containment,2.122e+00,2015-07-09
820,JFK,2.682e+01,1991-12-20
18736,The Lizzie McGuire Movie,1.193e+01,2003-04-25
211672,Minions,8.756e+02,2015-06-17
52010,Ultramarines: A Warhammer 40000 Movie,3.891e+00,2010-12-10
11306,Extreme Measures,3.427e+00,1996-09-27
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,1.875e+00,2014-07-21
13191,War Inc.,6.266e+00,2008-04-28
10994,White Oleander,9.424e+00,2002-10-11
109428,Evil Dead,3.391e+01,2013-04-05
83860,October Baby,1.862e+00,2011-10-30
31867,Repo Men,2.580e+01,2010-03-18
11036,The Notebook,5.511e+01,2004-06-25
25208,The Caveman's Valentine,4.722e+00,2001-01-19
39209,Shalako,3.598e+00,1968-11-06
89708,Samsara,1.278e+01,2011-09-16
75674,Act of Valor,2.196e+01,2012-02-24
4958,The Legend of Bagger Vance,1.685e+01,2000-11-02
43630,The Helix... Loaded,2.060e-02,2005-01-01
132232,Mama,4.746e+01,2013-01-17
11826,Sexy Beast,1.121e+01,2000-09-13
27569,Extraordinary Measures,6.487e+00,2010-01-21
9550,House of Flying Daggers,2.106e+01,2004-05-19
62177,Brave,1.251e+02,2012-06-21
630,The Wizard of Oz,6.742e+01,1939-08-15
17654,District 9,6.314e+01,2009-08-05
196,Back to the Future Part III,4.577e+01,1990-05-25
157909,Show Me,2.313e-01,2004-09-23
82631,Won't Back Down,2.366e+00,2012-09-28
14736,Love & Basketball,2.027e+00,2000-04-21
10496,Bats,1.538e+00,1999-10-22
4518,Elizabeth,1.418e+01,1998-09-13
10366,Universal Soldier: The Return,1.457e+01,1999-08-05
10535,Spy Hard,1.124e+01,1996-05-24
64328,The Muppets,1.705e+01,2011-11-22
1588,Bring It On,1.475e+01,2000-08-25
584,2 Fast 2 Furious,1.052e+01,2003-06-05
11353,Bowfinger,1.319e+01,1999-08-12
106,Predator,5.001e+01,1987-06-11
14199,The Adventures of Sharkboy and Lavagirl,1.231e+01,2005-06-10
13536,City By The Sea,3.477e+00,2002-09-06
314,Catwoman,3.227e+01,2004-07-22
133805,Carrie,6.385e+01,2013-10-16
10212,Ravenous,9.164e+00,1999-03-16
77,Memento,6.072e+01,2000-10-11
41402,Let Me In,1.971e+01,2010-10-01
12586,Bella,1.815e+00,2006-09-09
90369,Now Is Good,1.414e+01,2012-05-25
100275,Eddie: The Sleepwalking Cannibal,1.438e-01,2012-04-22
53113,One True Thing,2.644e+00,1998-09-18
14220,Strange Wilderness,4.961e+00,2008-02-01
297761,Suicide Squad,9.024e+01,2016-08-02
2252,Eastern Promises,3.548e+01,2007-09-14
18442,Decoys,3.054e+00,2004-02-27
217,Indiana Jones and the Kingdom of the Crystal S...,7.567e+01,2008-05-21
239571,The Best of Me,3.394e+01,2014-10-16
509,Notting Hill,2.897e+01,1999-05-13
22972,Green Zone,3.025e+01,2010-03-11
10448,Rapa Nui,3.582e+00,1994-09-09
10339,Moby Dick,5.225e+00,1956-06-27
109410,42,3.188e+01,2013-04-12
8051,Punch-Drunk Love,1.596e+01,2002-10-25
16558,Duplicity,1.363e+01,2009-03-19
2277,Bicentennial Man,2.494e+01,1999-12-17
12096,The Pink Panther,2.545e+01,2006-01-18
14137,Beer League,1.739e+00,2006-09-15
10353,The Visitors II: The Corridors of Time,1.228e+01,1998-02-11
2649,The Game,6.293e+01,1997-09-12
10490,Drop Dead Gorgeous,6.736e+00,1999-07-23
9535,Analyze This,2.942e+01,1999-03-05
14517,Mirrormask,7.758e+00,2005-01-25
13282,Death Race 2000,6.474e+00,1975-04-27
12506,Cry Freedom,3.736e+00,1987-11-05
297,Meet Joe Black,3.607e+01,1998-11-12
558,Spider-Man 2,3.515e+01,2004-06-25
10559,Frequency,1.926e+01,2000-04-28
826,The Bridge on the River Kwai,2.311e+01,1957-10-02
8978,Assault on Precinct 13,1.871e+01,2005-01-19
3512,Under Siege 2: Dark Territory,1.308e+01,1995-07-13
25113,The Four Seasons,8.068e+00,1981-05-22
76706,Christmas Mail,6.302e-01,2010-12-01
4806,Runaway Bride,2.023e+01,1999-07-30
122081,Spring Breakers,6.255e+01,2013-01-24
26963,The Secret of Kells,1.062e+01,2009-02-09
100975,Just Looking,4.313e-01,1999-10-21
76170,The Wolverine,1.595e+01,2013-07-23
14396,Code Name: The Cleaner,9.361e+00,2007-01-05
159824,Hotel Transylvania 2,6.169e+01,2015-09-21
1546,Thumbsucker,4.758e+00,2005-01-23
10132,Talk Radio,4.542e+00,1988-12-21
8960,Hancock,5.676e+01,2008-07-01
11873,The Color of Money,1.734e+01,1986-10-07
11470,Jason X,1.122e+01,2001-07-24
15673,Connie and Carla,6.103e+00,2004-04-16
300706,Let's Kill Ward's Wife,8.496e+00,2014-12-23
16857,The Dangerous Lives of Altar Boys,2.249e+00,2002-06-14
203801,The Man from U.N.C.L.E.,4.874e+01,2015-08-13
103663,The Hunt,2.183e+01,2012-08-28
59678,Attack the Block,3.095e+01,2011-05-12
290751,Secret in Their Eyes,1.501e+01,2015-10-14
2074,Flirting with Disaster,5.500e+00,1996-03-22
44990,Breaking Upwards,6.746e-01,2009-03-14
187017,22 Jump Street,5.238e+01,2014-06-05
13475,Star Trek,7.362e+01,2009-05-06
11247,A Cinderella Story,2.528e+01,2004-07-10
1648,Bill & Ted's Excellent Adventure,2.593e+01,1989-02-17
34592,ZMD: Zombies of Mass Destruction,1.564e+00,2009-01-01
13279,Lakeview Terrace,2.050e+01,2008-09-19
113464,Inchon,1.468e-01,1981-05-04
70436,The Raven,2.252e+01,2012-03-09
4442,The Brothers Grimm,4.014e+01,2005-08-26
57876,Area 51,7.794e+00,2015-05-15
1578,Raging Bull,3.552e+01,1980-11-14
1370,Rambo III,3.129e+01,1988-05-24
10357,Volcano,1.984e+01,1997-04-25
11302,Bananas,5.942e+00,1971-04-28
51942,I Married a Strange Person!,2.936e-01,1998-08-28
26748,Lone Star,5.960e+00,1996-06-21
11618,The Haunting,1.938e+01,1999-07-23
11565,Big Momma's House 2,1.761e+01,2006-01-26
46889,Living Out Loud,7.008e-01,1998-10-30
258509,Alvin and the Chipmunks: The Road Chip,2.787e+01,2015-12-17
391,A Fistful of Dollars,3.877e+01,1964-09-12
9930,Legal Eagles,7.519e+00,1986-06-18
4953,Be Kind Rewind,1.766e+01,2008-01-20
14435,My Bloody Valentine,1.371e+01,2009-01-16
64688,21 Jump Street,6.271e+01,2012-03-12
14902,1776,1.808e+00,1972-11-09
82687,The Guilt Trip,1.528e+01,2012-12-19
69,Walk the Line,3.558e+01,2005-09-13
9975,Curious George,9.894e+00,2006-02-10
280871,Ramanujan,4.162e-01,2014-07-11
408429,Perfect Cowboy,5.098e-02,2014-07-13
22530,Bled,1.039e+00,2008-01-01
11172,Music and Lyrics,1.766e+01,2007-02-09
104,Run Lola Run,2.737e+01,1998-08-20
10981,Nothing,3.409e+00,2003-09-09
3034,Young Frankenstein,3.644e+01,1974-12-15
4824,The Jackal,1.975e+01,1997-11-14
34769,Defendor,8.453e+00,2009-09-12
257932,Dragon Nest: Warriors' Dawn,5.058e+00,2014-05-20
19150,The Crew,2.634e+00,2000-08-21
299245,The Gallows,1.805e+01,2015-07-10
10045,District B13,1.749e+01,2004-11-09
15670,Madea Goes to Jail,3.107e+00,2009-02-16
17820,Show Boat,1.606e+00,1951-07-13
1402,The Pursuit of Happyness,8.058e+01,2006-12-14
47686,Dream with the Fishes,9.483e-01,1997-01-01
100241,I Frankenstein,3.132e+01,2014-01-22
327,Brother,5.328e+00,2000-09-09
144340,Admission,1.763e+01,2013-03-21
58233,Johnny English Reborn,3.566e+01,2011-09-15
24869,Ink,5.217e+00,2009-01-23
76,Before Sunrise,2.367e+01,1995-01-27
25353,The True Story of Puss 'n Boots,1.685e+00,2009-04-01
9906,The Ant Bully,2.024e+01,2006-07-27
691,The Spy Who Loved Me,2.717e+01,1977-07-07
245703,Midnight Special,3.272e+01,2016-02-18
13183,Watchmen,6.480e+01,2009-03-05
14293,Poolhall Junkies,5.903e+00,2002-06-07
10313,The Men Who Stare at Goats,2.069e+01,2009-10-17
12569,Extract,1.465e+01,2009-09-03
23169,Remember Me,3.676e+01,2010-03-12
10664,[REC]²,2.234e+01,2009-09-15
10388,The Limey,8.902e+00,1999-05-15
378200,The Perfect Match,3.811e+00,2016-03-11
3509,A Scanner Darkly,2.609e+01,2006-05-25
175574,Free Birds,1.441e+01,2013-10-30
13991,College,7.035e+00,2008-08-28
10331,Night of the Living Dead,2.567e+01,1968-10-01
2300,Space Jam,3.613e+01,1996-11-15
335244,Antarctic Edge: 70° South,2.139e-02,2015-04-17
46435,Topsy-Turvy,8.629e+00,1999-09-03
9631,The Negotiator,2.873e+01,1998-07-29
76203,12 Years a Slave,9.592e+01,2013-10-18
11370,The Musketeer,3.297e+00,2001-09-07
1900,Traffic,2.517e+01,2000-12-27
254472,Stung,4.270e+00,2015-07-03
11237,Anacondas: The Hunt for the Blood Orchid,9.855e+00,2004-08-26
7504,Earth,1.247e+00,1998-09-16
43074,Ghostbusters,6.622e+01,2016-07-14
79,Hero,2.361e+01,2002-12-19
14799,For Your Consideration,4.330e+00,2006-11-22
24066,Happy Texas,2.079e+00,1999-12-03
274854,The Last Witch Hunter,5.261e+01,2015-10-21
990,The Hustler,1.764e+01,1961-09-25
1931,Stomp the Yard,6.922e+00,2007-05-16
42188,Never Let Me Go,3.098e+01,2010-09-15
17711,The Adventures of Rocky & Bullwinkle,8.981e+00,2000-06-30
9877,Urban Legend,1.216e+01,1998-09-25
951,Kindergarten Cop,5.411e+00,1990-12-21
43743,Fabled,3.352e-03,2002-01-01
252680,Moms' Night Out,1.027e+01,2014-03-25
8469,Animal House,1.733e+01,1978-07-27
82702,How to Train Your Dragon 2,1.002e+02,2014-06-12
270946,Penguins of Madagascar,8.437e+01,2014-11-22
10537,The Doors,1.079e+01,1991-03-01
38303,You Again,1.996e+01,2010-09-24
83666,Moonrise Kingdom,4.108e+01,2012-05-16
1165,The Queen,1.911e+01,2006-09-15
11025,New York Minute,1.004e+01,2004-05-01
18045,The Dark Hours,1.428e+00,2005-03-11
9490,Half Baked,7.894e+00,1998-01-16
343409,Windsor Drive,5.043e-01,2015-06-26
13685,Bottle Rocket,1.170e+01,1996-02-21
5174,Rush Hour 3,2.257e+01,2007-08-08
41515,Yogi Bear,1.119e+01,2010-12-11
6016,The Good Thief,2.775e+00,2003-04-03
15907,Duma,4.795e+00,2005-04-22
8293,Howards End,5.897e+00,1992-03-13
5491,Battlefield Earth,7.891e+00,2000-05-10
267935,The BFG,4.419e+01,2016-06-01
166624,Treading Water,2.175e-01,2013-09-13
226354,The Christmas Candle,1.800e+00,2013-11-22
334531,My All American,3.103e+00,2015-11-13
210577,Gone Girl,1.430e+02,2014-10-01
1576,Resident Evil,4.072e+01,2002-03-15
6038,Shanghai Knights,1.625e+01,2003-02-06
13006,Split Second,4.857e+00,1992-05-01
